#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B18F1D
#Date Time: 2026-07-09 05:22:32.054
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
0.090223125,0.1205426257478768
0.09024812500000001,0.1349890965334159
0.09027312500000001,0.1497715317558143
0.09029812500000001,0.163546073667601
0.090323125,0.1769846511425148
0.090348125,0.1894153353068101
0.09037312500000001,0.201846019471111
0.09039812500000001,0.2142767036354006
0.09042312500000001,0.2277152811103144
0.090448125,0.2428336807695924
0.090473125,0.2603038314869803
0.09049812500000001,0.280125733262488
0.09052312500000001,0.3016274572223403
0.09054812500000001,0.3238011100559481
0.090573125,0.3446309051420645
0.090598125,0.365124735791308
0.09062312500000001,0.381586993198084
0.09064812500000001,0.3960334639836098
0.09067312500000001,0.4077922192741594
0.090698125,0.4178711523803447
0.090723125,0.4279500854865301
0.09074812500000001,0.4376930541558475
0.09077312500000001,0.4484439161357736
0.09079812500000001,0.460538635863196
0.090823125,0.4726333555906185
0.090848125,0.4857359686286594
0.09087312500000001,0.4978306883560872
0.09089812500000001,0.5095894436466315
0.09092312500000001,0.5203403056265625
0.090948125,0.5304192387327479
0.090973125,0.540834136275806
0.09099812500000001,0.5509130693819964
0.09102312500000001,0.5616639313619225
0.09104812500000001,0.5727507577787263
0.091073125,0.5841735486324031
0.091098125,0.5959323039229527
0.091123125,0.6063472014660061
0.09114812500000001,0.6167620990090691
0.09117312500000001,0.6268410321152544
0.091198125,0.6355761074739483
0.091223125,0.6453190761432609
0.091248125,0.6543901159388236
0.09127312500000001,0.664469049045013
0.09129812500000001,0.6745479821511984
0.091323125,0.6846269152573837
0.091348125,0.6957137416741876
0.091373125,0.7054567103434958
0.09139812500000001,0.7158716078865583
0.09142312500000001,0.725278612118998
0.09144812500000001,0.7336777230408191
0.091473125,0.7430847272732588
0.091498125,0.7504759448844581
0.09152312500000001,0.7588750558062826
0.09154812500000001,0.7672741667281037
0.09157312500000001,0.7746653843393062
0.091598125,0.7834004596980002
0.091623125,0.7904557128723267
0.09164812500000001,0.7981828949204054
0.09167312500000001,0.8052381480947352
0.09169812500000001,0.811957436832192
0.091723125,0.8196846188802674
0.091748125,0.8260679431808486
0.09177312500000001,0.8331231963551813
0.09179812500000001,0.8405144139663839
0.09182312500000001,0.8465617738300951
0.091848125,0.8542889558781706
0.091873125,0.8596643868681336
0.09189812500000001,0.8653757822949745
0.09192312500000001,0.8704152488480671
0.09194812500000001,0.8741108576536684
0.091973125,0.8784783953330154
0.091998125,0.8815020752648697
0.09202312500000001,0.8851976840704723
0.09204812500000001,0.8888932928760735
0.09207312500000001,0.8919169728079291
0.092098125,0.8969564393610219
0.092123125,0.8999801192928761
0.09214812500000001,0.9040116925353516
0.09217312500000001,0.9077073013409529
0.09219812500000001,0.9103950168359357
0.092223125,0.9137546612046641
0.092248125,0.9154344833890276
0.09227312500000001,0.9171143055733926
0.09229812500000001,0.9187941277577568
0.09232312500000001,0.9198020210683753
0.092348125,0.9221537721264852
0.092373125,0.922489736563358
0.09239812500000001,0.9241695587477223
0.09242312500000001,0.9258493809320866
0.09244812500000001,0.926857274242705
0.092473125,0.9285370964270693
0.092498125,0.9282011319901965
0.09252312500000001,0.9282011319901965
0.09254812500000001,0.9282011319901965
0.09257312500000001,0.9271932386795779
0.092598125,0.9271932386795779
0.092623125,0.9255134164952137
0.09264812500000001,0.9245055231845951
0.09267312500000001,0.9238335943108494
0.09269812500000001,0.9218178076896124
0.092723125,0.9218178076896124
0.092748125,0.9194660566315025
0.09277312500000001,0.9181221988840111
0.09279812500000001,0.9167783411365197
0.09282312500000001,0.9144265900784098
0.092848125,0.9130827323309184
0.092873125,0.9100590523990628
0.09289812500000001,0.9080432657778249
0.09292312500000001,0.9060274791565887
0.09294812500000001,0.9026678347878603
0.092973125,0.9003160837297504
0.092998125,0.8956125816135305
0.09302312500000001,0.8915810083710547
0.09304812500000001,0.8878853995654551
0.09307312500000001,0.8825099685754896
0.093098125,0.8788143597698882
0.093123125,0.8731029643430499
0.09314812500000001,0.8687354266637008
0.09317312500000001,0.8643678889843559
0.09319812500000001,0.8593284224312632
0.093223125,0.8556328136256619
0.093248125,0.8499214181988235
0.09327312500000001,0.8452179160826013
0.09329812500000001,0.8398424850926381
0.09332312500000001,0.8331231963551813
0.093348125,0.8274118009283429
0.093373125,0.8196846188802674
0.09339812500000001,0.8122934012690617
0.09342312500000001,0.8052381480947352
0.09344812500000001,0.7971750016097868
0.093473125,0.79045571287233
0.093498125,0.7823925663873816
0.09352312500000001,0.7753373132130488
0.09354812500000001,0.7682820600387222
0.09357312500000001,0.7605548779906468
0.093598125,0.753499624816317
0.093623125,0.7451005138944958
0.09364812500000001,0.7370373674095436
0.09367312500000001,0.7283022920508536
0.09369812500000001,0.7182233589446683
0.093723125,0.7088163547122286
0.093748125,0.6977295282954247
0.09377312500000001,0.6869786663154888
0.09379812500000001,0.6762278043355626
0.09382312500000001,0.664469049045013
0.093848125,0.6540541515019549
0.093873125,0.6426313606482781
0.09389812500000001,0.6322164631052152
0.09392312500000001,0.6218015655621617
0.09394812500000001,0.6110507035822307
0.093973125,0.601643699349791
0.093998125,0.5905568729329871
0.09402312500000001,0.5798060109530512
0.09404812500000001,0.569055148973125
0.09407312500000001,0.5572963936825754
0.094098125,0.5455376383920258
0.094123125,0.5324350253539849
0.09414812500000001,0.5193324123159379
0.09417312500000001,0.5058938348410301
0.09419812500000001,0.4917833284923706
0.094223125,0.478008786580584
0.094248125,0.4635623157950516
0.094273125,0.4494518094463986
0.09429812500000001,0.4360132319714783
0.09432312500000001,0.4222386900596917
0.094348125,0.4098080058953964
0.094373125,0.3970413572942283
0.094398125,0.3846106731299387
0.09442312500000001,0.3721799889656378
0.09444812500000001,0.3590773759275968
0.09447312500000001,0.3459747628895559
0.094498125,0.3311923276671507
0.094523125,0.3160739280078795
0.09454812500000001,0.3006195639117218
0.09457312500000001,0.2841573065049524
0.09459812500000001,0.2680310135350558
0.094623125,0.2512327916914135
0.094648125,0.2344345698477789
0.09467312500000001,0.2183082768778747
